0	0.574379470588235	0.621047294117647	0.631927882352941	0.673665352941176	0.737844294117647	0.631162882352941	0.681825941176471	0.708857529411765	0.654539294117647	0.748469882352941	0.718548058823529	0.880227764705882	0.566134058823530	0.853791235294118	0.667120000000000	0.822339235294118	0.834750058823530	0.779581882352941	0.603961176470588
0	0	0.256290294117647	0.226028588235294	0.559503588235294	0.423155411764706	0.551767941176471	0.690751411764706	0.692196647058824	0.448486882352941	0.266916058823529	0.398588823529412	0.813073823529412	0.543692647058824	0.867817000000000	0.746344823529412	0.674260529411765	0.567068941176471	0.583304941176471	0.343250588235294
0	0	0	0.150629117647059	0.732743941176471	0.700951941176471	0.540547470588235	0.611016588235294	0.484954058823530	0.607191470588235	0.453502176470588	0.583814882352941	0.697891941176471	0.578799647058824	0.824719470588235	0.735039058823530	0.718973058823530	0.735549117647059	0.518701117647059	0.641703588235294
0	0	0	0	0.633118058823529	0.462937823529412	0.446106764705882	0.645358705882353	0.603961294117647	0.482233941176471	0.364246823529412	0.528986823529412	0.758925588235294	0.509180588235294	0.849541000000000	0.823699294117647	0.646123705882353	0.767851117647059	0.449932000000000	0.552533000000000
0	0	0	0	0	0.381332882352941	0.498299882352941	0.525841470588235	0.670265176470588	0.484019117647059	0.715147882352941	0.398418823529412	0.927320647058823	0.819704352941177	0.819449117647059	0.916695058823529	0.842230588235294	0.536722235294118	0.832199941176471	0.704267294117647
0	0	0	0	0	0	0.288082235294118	0.558568411764706	0.446446705882353	0.294542588235294	0.441601470588235	0.252890117647059	0.912954764705882	0.776691588235294	0.864501764705882	0.918480117647059	0.849116000000000	0.442876529411765	0.770401176470588	0.553978176470588
0	0	0	0	0	0	0	0.448656882352941	0.448062000000000	0.330499941176471	0.555593176470588	0.496514705882353	0.906579411764706	0.722203294117647	0.842995588235294	0.938541294117647	0.818684058823529	0.589595470588235	0.731553823529412	0.694831764705882
0	0	0	0	0	0	0	0	0.396208705882353	0.392213529411765	0.781111764705882	0.747789941176471	0.857191411764706	0.710642647058824	0.787742235294118	0.840275352941177	0.897993823529412	0.571744176470588	0.745154647058824	0.835345117647059
0	0	0	0	0	0	0	0	0	0.458517647058824	0.723053294117647	0.649949000000000	0.842315470588235	0.766661058823529	0.698316882352941	0.861781705882353	0.872067352941177	0.590700470588235	0.791907529411765	0.845460647058824
0	0	0	0	0	0	0	0	0	0	0.573784470588235	0.443216411764706	0.934801235294118	0.741244470588235	0.837130235294118	0.930125764705882	0.814858882352941	0.351411117647059	0.710727588235294	0.615266941176471
0	0	0	0	0	0	0	0	0	0	0	0.188286352941176	0.763430764705882	0.597500823529412	0.850306000000000	0.814008941176471	0.715062882352941	0.683951176470588	0.419330176470588	0.305508294117647
0	0	0	0	0	0	0	0	0	0	0	0	0.845545764705882	0.746514705882353	0.580074882352941	0.908874588235294	0.750935058823529	0.522866470588235	0.681145882352941	0.580244823529412
0	0	0	0	0	0	0	0	0	0	0	0	0	0.543947529411765	0.514365823529412	0.698656941176471	0.738524294117647	0.909979647058824	0.669075176470588	0.830244764705882
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854556352941176	0.409044647058824	0.442876588235294	0.847840882352941	0.602006117647059	0.507990588235294
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863311823529412	0.873852352941177	0.638558235294118	0.731553823529412	0.892723529411765
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502465294117647	0.916525000000000	0.772016352941177	0.587045176470588
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736824235294118	0.660064705882353	0.634138000000000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800493000000000	0.657344411764706
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632608000000000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
